user id,movie name,movie id,user rate,movie desc
24136632,The Social Network,1285016,10,"As Harvard student <a href='/name/nm3212916/?ref_='>Mark Zuckerberg</a> creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea, and by the co-founder who was later squeezed out of the business."
24136632,Warrior,1291584,9,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother."
24136632,Contagion,1598778,8,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
24207576,The Art of Racing in the Rain,1478839,10,"Through his bond with his owner, aspiring Formula One race car driver Denny, golden retriever Enzo learns that the techniques needed on the racetrack can also be used to successfully navigate the journey of life."
24207576,Little Women,3281548,5,"Jo March (Saoirse Ronan) reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms."
24207576,Richard Jewell,3513548,9,"American security guard <a href='/name/nm0422446/?ref_='>Richard Jewell</a> saves thousands of lives from an exploding bomb at the 1996 Olympics, but is vilified by journalists and the press who falsely reported that he was a terrorist."
24207576,1917,8579674,10,"April 6th, 1917. As a regiment assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap."
24207576,Emma.,9214832,8,"In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends."
24960733,The Roommate,1265990,2,"When college freshman Sara arrives on campus for the first time, she befriends her roommate, Rebecca, unaware that the girl is becoming dangerously obsessed with her."
25240398,Lost in Space,120738,6,The Robinson family was going into space to fight for a chance for humanity. Now they are fighting to live long enough to find a way home.
25240398,Extremely Loud & Incredibly Close,477302,8,"A nine-year-old amateur inventor, Francophile, and pacifist searches New York City for the lock that matches a mysterious key left behind by his father, who died in the World Trade Center on September 11, 2001."
25240398,The Watch,1298649,1,Four men who form a neighborhood watch group as a way to get out of their day-to-day family routines find themselves defending the Earth from an alien invasion.
25240398,Contagion,1598778,8,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
25240398,Only God Forgives,1602613,1,"Julian, a drug-smuggler thriving in Bangkok's criminal underworld, sees his life get even more complicated when his mother compels him to find and kill whoever is responsible for his brother's recent death."
25240398,The Way Way Back,1727388,9,"Shy 14-year-old Duncan goes on summer vacation with his mother, her overbearing boyfriend, and her boyfriend's daughter. Having a rough time fitting in, Duncan finds an unexpected friend in Owen, manager of the Water Wizz water park."
25240398,Noah,1959490,1,Noah is chosen by God to undertake a momentous mission before an apocalyptic flood cleanses the world.
25240398,The November Man,2402157,9,An ex-C.I.A. operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level C.I.A. officials and the Russian President-elect.
25240398,A Million Ways to Die in the West,2557490,2,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his newly found courage to the test when her husband, a notorious gun-slinger, announces his arrival."
25240398,The Interview,2788710,2,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator <a href='/name/nm4863120/?ref_='>Jong-Un Kim</a>, they are recruited by the CIA to assassinate him."
25240398,Zodiac: Signs of the Apocalypse,3102206,1,"When a mysterious planet crosses the sun, global catastrophes are unleashed. A rogue scientist is the key to deciphering the symbols and humanity's only chance at survival."
25240398,Wolf Hall,3556920,9,"After the downfall of Cardinal Wolsey, his secretary, Thomas Cromwell, finds himself amongst the treachery and intrigue of King Henry VIII's court and soon becomes a close advisor to the King, a role fraught with danger."
25240398,Solo: A Star Wars Story,3778644,8,"During an adventure into the criminal underworld, Han Solo meets his future co-pilot Chewbacca and encounters Lando Calrissian years before joining the Rebellion."
25945032,Hunter Killer,1846589,8,"An untested American submarine captain teams with U.S. Navy Seals to rescue the Russian president, who has been kidnapped by a rogue general."
25945032,Liar,6021284,2,British psychological thriller in which schoolteacher Laura Nielson accuses renowned surgeon Andrew Earlham of rape.
25945032,Valor,6503244,1,"The boundaries between military discipline and human desire are tested on a U.S. Army base that houses an elite unit of helicopter pilots trained to perform clandestine international and domestic missions. The drama unfolds in the present as well as in flashbacks to a failed mission involving one of the first female pilots in the unit, ultimately uncovering layers of personal and government/military secrets and leading to a season-long plan to rescue a group of MIA soldiers."
25945032,Spenser Confidential,8629748,7,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
27566963,The Outsiders,86066,8,"The rivalry between two gangs, the poor Greasers and the rich Socs, only heats up when one gang member kills a member of the other."
27566963,Ready Player One,1677720,8,"When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world."
27566963,Disenchantment,5363918,2,"Princess Tiabeanie, 'Bean', is annoyed at her imminent arranged marriage to Prince Merkimer. Then she meets Luci, a demon, and Elfo, an elf, and things get rather exciting, and dangerous."
27566963,Captive State,5968394,8,"Set in a Chicago neighborhood nearly a decade after an occupation by an extraterrestrial force, 'Captive State' explores the lives on both sides of the conflict - the collaborators and dissidents."
27566963,Canal Street,6183104,4,"After being arrested for the murder of a white classmate, a young black man's father fights in court for his son's vindication. Against all odds, they embrace their undying trust in each other and find faith in God."
27566963,Once Upon a Time... in Hollywood,7131622,4,A faded television actor and his stunt double strive to achieve fame and success in the film industry during the final years of Hollywood's Golden Age in 1969 Los Angeles.
27566963,Spenser Confidential,8629748,4,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
27566963,Who Is America?,8679236,9,Sacha Baron Cohen offers his take on America's patriotism.
28088377,The Sweeney,857190,8,A hardened detective in the Flying Squad of London's Metropolitan police. Based on the '70s UK TV show.
28088377,Dredd,1343727,8,"In a violent, futuristic city where the police have the authority to act as judge, jury and executioner, a cop teams with a trainee to take down a gang that deals the reality-altering drug, SLO-MO."
28088377,The Dark Knight Rises,1345836,8,"Eight years after the Joker's reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane."
28088377,Gravity,1454468,10,Two astronauts work together to survive after an accident leaves them stranded in space.
28088377,Elysium,1535108,8,"In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds."
28088377,Take This Waltz,1592281,9,A happily married woman falls for the artist who lives across the street.
28088377,The Artist,1655442,10,An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era.
28088377,The Sessions,1866249,10,A man in an iron lung who wishes to lose his virginity contacts a professional sex surrogate with the help of his therapist and priest.
28088377,Serbuan Maut,1899353,9,A S.W.A.T. team becomes trapped in a tenement run by a ruthless mobster and his army of killers and thugs.
28088377,All Is Lost,2017038,10,"After a collision with a shipping container at sea, a resourceful sailor finds himself, despite all efforts to the contrary, staring his mortality in the face."
28088377,12 Years a Slave,2024544,10,"In the antebellum United States, <a href='/name/nm1185849/?ref_='>Solomon Northup</a>, a free black man from upstate New York, is abducted and sold into slavery."
28088377,Yi jiu si er,2113822,10,A deadly drought in 1942 takes its toll on central China's Henan province during the war against Japan.
28088377,Messiah,7671598,9,"When a CIA officer investigates a man, and his followers, attracting international attention through acts of public disruption, she embarks on a global high-stakes mission to uncover whether he is a divine entity, or a deceptive con artist."
30837647,Motherless Brooklyn,385887,9,"In 1950s New York, a lonely private detective afflicted with Tourette's Syndrome ventures to solve the murder of his mentor and only friend."
30837647,Zero: An Investigation Into 9/11,1297858,10,ZERO has one central thesis: the official version of the events surrounding 9/11 can not be true. This documentary explores the latest evidence and witness testimonies.
30837647,1917,8579674,10,"April 6th, 1917. As a regiment assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap."
31328960,The Honeymoon Killers,64437,7,"An obese, embittered nurse doesn't mind if her toupee-wearing boyfriend romances and fleeces other women, as long as he takes her along on his con jobs."
31328960,Westworld,475784,4,"Set at the intersection of the near future and the reimagined past, explore a world in which every human appetite can be indulged without consequence."
31328960, Modern Family:,1442437,10,Three different but related families face trials and tribulations in their own uniquely comedic ways.
31328960,You're Bacon Me Crazy,11348950,5,"Cleo Morelli, an aspiring Portland chef, tries to win a food truck competition while the competition tries to win her heart."
31328960,A Modern Farewell,12038628,10,"Exclusive interviews and reflections with the cast and crew on the show's origin story and unprecedented success, and revisit many of the hilarious, warm and sometimes twisted moments of this modern family on ""A Modern Farewell""."
32512011,El Topo,67866,7,A mysterious black-clad gunfighter wanders a mystical Western landscape encountering multiple bizarre characters.
32512011,Eyes of Laura Mars,77530,6,A famous fashion photographer develops a disturbing ability to see through the eyes of a killer.
32512011,Dead End,308152,1,"Christmas Eve. On his way to his in-laws with his family, Frank Harrington decides to try a shortcut, for the first time in 20 years. It turns out to be the biggest mistake of his life."
32512011,Danger Close: The Battle of Long Tan,441881,9,"In August 1966, in a Vietnamese rubber plantation called Long Tan, 108 young and inexperienced Australian and New Zealand soldiers are fighting for their lives against 2500 North Vietnamese and Viet Cong soldiers."
32512011,Deo ge-im,1310501,4,"A struggling artist Hee-do is offered a million dollars to bet his life if he loses a game against a rich old man named No-shik who is dying from a terminal disease. However if Hee Do loses the game, he must trade his youth to the old man.."
32512011,Dredd,1343727,7,"In a violent, futuristic city where the police have the authority to act as judge, jury and executioner, a cop teams with a trainee to take down a gang that deals the reality-altering drug, SLO-MO."
32512011,The Drop,1600196,7,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost."
32512011,The Informer,1833116,6,An ex-convict working undercover intentionally gets himself incarcerated again in order to infiltrate the mob at a maximum security prison.
32512011,Escape,2147277,1,"Husband and wife doctors Paul and Kim Jordan need a drastic change. Distraught by the inexplicable death of their baby, Paul (C. Thomas Howell) convinces Kim to abandon their American lives and join a medical mission in Thailand. It seems to be just the distraction they need, until the day Paul is kidnapped by human traffickers who need a surgeon to operate on their wounded leader. Kim is left alone in a strange country, trying desperately to find her husband with no proof of what happened. While captive on the gangs' secluded island, Paul is caged with Malcolm Andrews (John Rhys-Davies), an Englishman being held for ransom. With nothing to do but talk, the two men quickly clash over philosophy, as Malcolm relies on a bold faith in God and Paul believes no god would allow these evils to happen in the world. Paul takes another hit when he finds his patient's condition much worse than he can handle on his own in such primitive conditions. With his value to the criminals plummeting, the only hope for both he and Malcolm is to plot their own escape. They must trust each other with their very lives in order to outwit the traffickers and make a run for freedom."
32512011,NH10,3742284,7,"On their way to a weekend retreat, a married couple find their dream vacation turn into a nightmare when they cross paths with a dangerous gang."
32512011,The Gift,4178092,6,A young married couple's lives are thrown into a harrowing tailspin when an acquaintance from the husband's past brings mysterious gifts and a horrifying secret to light after more than 20 years.
32512011,Detour,4372390,6,A young law student blindly enters into a pact with a hoodlum who offers to kill his stepfather - a man he feels is responsible for the accident that sent his mother into a coma.
32512011,Mother!,5109784,1,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence."
32512011,The Killing of a Sacred Deer,5715874,1,"Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister."
32512011,22-nenme no kokuhaku: Watashi ga satsujinhan desu,5882982,1,A television reporter and a detective try to track down a serial killer known as the Tokyo Strangler.
32512011,Escape Room,5886046,4,Six strangers find themselves in a maze of deadly mystery rooms and must use their wits to survive.
32512011,Marrowbone,5886440,2,"A young man and his three younger siblings, who have kept secret the death of their beloved mother in order to remain together, are plagued by a sinister presence in the sprawling manor in which they live."
32512011,Dead on Arrival,5903088,5,"A pharmaceutical sales rep visits a small town in Louisiana on business. He finds himself in a dark world of corruption and murder with 24 hours to live, running from the police, the mob and a sheriff that wants him dead."
32512011,Marlina si pembunuh dalam empat babak,5923026,7,"Marlina lives quietly in Sumba until one day a man named Markus and his gang try to rob her house and she kills him. Eventually, she is haunted by Markus, and her life turns in 180 degrees."
32512011,I See You,6079516,7,Strange occurrences plague a small town detective and his family as he investigates the disappearance of a young boy.
32512011,Exfiltrés,6100286,6,"Raqqa, Syria, Spring 2015. Faustine discovers the hell in which she has embarked with her 5 year-old son. In Paris, Gabriel and Adnan, two young activists, are moved by the distress of Sylvain, Faustine's husband. They agree to set up a high-risk exfiltration operation. The true story of two worlds and that of a generation."
32512011,The Hummingbird Project,6866224,6,A pair of high-frequency traders go up against their old boss in an effort to make millions in a fiber-optic cable deal.
32512011,Quien a hierro mata,7967412,6,A drug dealer looking for rest. A nurse looking for revenge. A crossroads where no one is safe.
32512011,Earthquake Bird,8178486,5,"An enigmatic translator with a dark past is brought in for questioning after an ex-pat friend, who came between her and her photographer boyfriend, ends up missing and presumed dead."
32512011,Black Money,11238048,7,"Prosecutor Yang Min-hyeok, who is known for being headstrong, ends up in a complicated situation because of a suspect who commits suicide. He faces the true nature of a huge financial scandal while investigating a case to clear himself of suspicion."
34649256,Rocketman,2066051,7,A musical fantasy about the fantastical human story of <a href='/name/nm0005056/?ref_='>Elton John</a>'s breakthrough years.
34721777,Contagion,1598778,10,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
38182114,1917,8579674,10,"April 6th, 1917. As a regiment assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap."
42431280,Motherless Brooklyn,385887,8,"In 1950s New York, a lonely private detective afflicted with Tourette's Syndrome ventures to solve the murder of his mentor and only friend."
42431280,The Only Living Boy in New York,460890,10,"Adrift in New York City, a recent college graduate's life is upended by his father's mistress."
42431280,Ray Donovan,2249007,7,"Ray Donovan, a professional ""fixer"" for the rich and famous in Los Angeles, can make anyone's problems disappear except those created by his own family."
42431280,The Leftovers,2699128,9,"Three years after the disappearance of two percent of the global population, a group of people in a small New York community try to continue their lives while coping with the tragedy of the unexplained nature of the event."
42431280,Taboo,3647998,7,"Adventurer James Keziah Delaney returns to London during the War of 1812 to rebuild his late father's shipping empire. However, both the government and his biggest competitor want his inheritance at any cost - even murder."
42431280,The Goldfinch,3864056,6,A boy in New York is taken in by a wealthy Upper East Side family after his mother is killed in a bombing at the Metropolitan Museum of Art.
42431280,Crash Pad,4557956,8,"A hopeless romantic, who thinks he's found true love with an older woman, learns that she's married and that the fling is merely an instrument of revenge against her neglectful husband."
42431280,Klaus,4729430,9,"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions."
42431280,The Witcher,5180504,7,"Geralt of Rivia, a solitary monster hunter, struggles to find his place in a world where people often prove more wicked than beasts."
42431280,The Mick,5638056,8,A hard-living aunt is forced to take care of her wealthy sister's spoiled kids after the mom flees the country to avoid criminal charges.
42431280,The Morning Show,7203552,7,"An inside look at the lives of the people who help America wake up in the morning, exploring the unique challenges faced by the men and women who carry out this daily televised ritual."
42431280,For All Mankind,7772588,9,The series explores what would have happened if the global space race had never ended.
42431280,See,7949218,3,"Far in a dystopian future, the human race has lost the sense of sight, and society has had to find new ways to interact, build, hunt, and to survive. All of that is challenged when a set of twins is born with sight."
42431280,6 Underground,8106534,8,"Meet a new kind of action hero. Six untraceable agents, totally off the grid. They've buried their pasts so they can change the future."
42431280,Briarpatch,8289758,8,An investigator returns home to solve the death of her sister from a car-bombing. The search for a killer unravels a system of corruption in her small border town.
42431280,Spenser Confidential,8629748,6,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
42431280,68 Whiskey,8680948,8,"Follows a multiethnic mix of men and women deployed as Army medics to a forward operating base in Afghanistan, where they endure a dangerous world that leads to self-destructive appetites, outrageous behavior and intense camaraderie."
42431280,Daybreak,8755226,7,High school outcast Josh is searching for his missing girlfriend in post apocalyptic Glendale. He's joined by a group of misfits Angelica and his former bully Wesley. On the way they'll face many weird things.
42431280,Mythic Quest: Raven's Banquet,8879940,9,The owner of a successful video game design company and his troubled staff struggle to keep their hit game 'Mythic Quest' on top.
44168314,What If,2639268,10,A sketch comedy series exploring several crazy and unique 'What If' scenarios.
44168314,Vis a vis,4524056,10,She broke the law for the boss she fell in love with. Now this naive girl has to pay the price.
44168314,Spenser Confidential,8629748,9,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
44168314,Wu Assassins,8652642,7,A warrior chosen as the latest and last Wu Assassin must search for the powers of an ancient triad and restore balance in San Francisco's Chinatown.
44168314,Selling Sunset,9817298,9,The elite real estate brokers at The Oppenheim Group sell the luxe life to affluent buyers in LA. The drama ramps up when a new agent joins the team.
45136891,Snowpiercer,1706620,5,"In a future where a failed climate-change experiment has killed all life except for the lucky few who boarded the Snowpiercer, a train that travels around the globe, a new class system emerges."
46751959,Gypsy,5503718,8,Therapist Jean Holloway becomes too immersed in the lives of her patients.
46751959,Spenser Confidential,8629748,4,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
46751959,100 Humans,11823088,1,"A social experiment where 100 individuals will be a part of interactive experiments exploring sex, happiness, torture and all the other aspects of being human."
47423880, Stargate SG-1:,118480,4,"A secret military team, SG-1, is formed to explore other planets through the recently discovered Stargates."
47423880,Spenser Confidential,8629748,8,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
52701148, The Frankenstein Chronicles:,4206804,9,"Inspector John Marlott investigates a series of crimes in 19th Century London, which may have been committed by a scientist intent on re-animating the dead."
52701148,Joker,7286456,10,"In Gotham City, mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker."
52701148, The Rookie:,7587890,10,"Starting over isn't easy, especially for John Nolan who, after a life-altering incident, is pursuing his dream of joining the LAPD. As their oldest rookie, he's met with skepticism from those who see him as just a walking midlife crisis."
52701148,Spenser Confidential,8629748,8,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
52701148," Love, Death & Robots:",9561862,10,"A collection of animated short stories that span various genres including science fiction, fantasy, horror and comedy."
54765495,Spenser Confidential,8629748,4,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
56618759,Once Upon a Time... in Hollywood,7131622,6,A faded television actor and his stunt double strive to achieve fame and success in the film industry during the final years of Hollywood's Golden Age in 1969 Los Angeles.
57120108, Game of Thrones:,944947,10,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
57120108, The Walking Dead:,1520211,3,Sheriff Deputy Rick Grimes wakes up from a coma to learn the world is in ruins and must lead a group of survivors to stay alive.
57120108,Contagion,1598778,8,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
57120108,Star Wars: Episode IX - The Rise of Skywalker,2527338,10,"The surviving members of the resistance face the First Order once again, and the legendary conflict between the Jedi and the Sith reaches its peak bringing the Skywalker saga to its end."
57120108,Crazy Rich Asians,3104988,2,"This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family."
57120108, Fear the Walking Dead:,3743822,1,"A Walking Dead spin-off, set in Los Angeles, following two families who must band together to survive the undead apocalypse."
57120108,Tin Star,4607112,6,"Ex undercover UK cop turned police chief of a small town in the Canadian Rockies does what he must to defend his family from those in power whether it's the oilmen, the preachers or the gangsters."
57120108,The Titan,4986098,1,A military family takes part in a ground-breaking experiment of genetic evolution and space exploration.
57120108, The Mandalorian:,8111088,10,"The travels of a lone bounty hunter in the outer reaches of the galaxy, far from the authority of the New Republic."
57120108,The Mandalorian,8111088,10,"The travels of a lone bounty hunter in the outer reaches of the galaxy, far from the authority of the New Republic."
57120108,1917,8579674,7,"April 6th, 1917. As a regiment assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap."
60031202,The Passion of the Christ,335345,10,"Depicts the final twelve hours in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem."
60031202,Star Wars: Episode IX - The Rise of Skywalker,2527338,5,"The surviving members of the resistance face the First Order once again, and the legendary conflict between the Jedi and the Sith reaches its peak bringing the Skywalker saga to its end."
60031202,Joker,7286456,10,"In Gotham City, mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker."
61368657,The Mourning,2503768,2,"20 years after going MIA in Desert Storm, Aaron returns home under mysterious conditions, not having aged since his disappearance, and must reestablish relationships with loved ones before an imminent return to an ambiguous other-worldly existence."
61368657,Arrival,2543164,3,A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world.
61368657,Iron Fist,3322310,6,A young man is bestowed with incredible martial arts skills and a mystical force known as the Iron Fist.
61368657,Boyka: Undisputed IV,3344680,3,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for."
61368657,"Blood, Sand and Gold",3616934,2,"When an archaeologist discovers Sir Francis Drake's lost treasure in the Sahara Desert, it is promptly stolen and she sets off on a global quest to steal it back."
61368657,Shooter,4181172,5,"A conspiracy thriller that follows the journey of Bob Lee Swagger, a highly-decorated veteran who is coaxed back into action to prevent a plot to kill the President."
61368657,Top Coat Cash,4488840,1,"After losing a major fight, a professional MMA fighter returns home from Vegas, where he reunites with various individuals from his past - including a father/son duo who recruit him to engage in their daring bank heists."
61368657,Escape Plan 2: Hades,6513656,1,"Years after he fought his way out of an inescapable prison, Ray Breslin has organized a new top-notch security force. But when one of his team members goes missing, Breslin must return to the hell he once escaped from."
61368657,We Die Young,7903530,4,"Lucas, a 14-year-old boy inducted into the gang life in Washington, D.C., is determined that his 10-year-old brother won't follow the same path. When an Afghanistan war veteran comes into the neighborhood, an opportunity arises."
61368657,Spenser Confidential,8629748,8,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
61368657,T-34,8820590,8,"In 1944, a courageous group of Russian soldiers managed to escape from German captivity in a half-destroyed legendary T-34 tank. Those were the times of unforgettable bravery, fierce fighting, unbreakable love, and legendary miracles."
61896684,Snowpiercer,1706620,8,"In a future where a failed climate-change experiment has killed all life except for the lucky few who boarded the Snowpiercer, a train that travels around the globe, a new class system emerges."
62408278,Contagion,1598778,10,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
64517490,Spenser Confidential,8629748,8,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
64803376,Contagion,1598778,8,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
64803376,The Man in the High Castle,1740299,9,"In a dystopian America dominated by Nazi Germany and Imperial Japan, a young woman discovers a mysterious film that may hold the key to toppling the totalitarian regimes."
64803376,Tuntematon sotilas,4065552,8,"A film adaptation of V?in? Linna's best selling novel The Unknown Soldier (1954) and the novel's unedited manuscript version, Sotaromaani."
64803376,Timeless,5511582,8,An unlikely trio travel through time in order to battle unknown criminals and protect history as we know it.
65887065,Pride & Prejudice,414387,10,"Sparks fly when spirited Elizabeth Bennet meets single, rich, and proud Mr. Darcy. But Mr. Darcy reluctantly finds himself falling in love with a woman beneath his class. Can each overcome their own pride and prejudice?"
65887065,Eagle Eye,1059786,10,"Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move."
65887065,Contagion,1598778,9,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
65887065,The Song of Names,1657517,10,"Several years after his childhood friend, a violin prodigy, disappears on the eve of his first solo concert, an Englishman travels throughout Europe to find him."
65887065,Wonder,2543472,10,"Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time."
65887065,Shut In,2582500,7,"A widowed child psychologist lives an isolated existence in rural New England. Caught in a deadly winter storm, she must find a way to rescue a young boy before he disappears forever."
65887065,Far from the Madding Crowd,2935476,10,"In Victorian England, the independent and headstrong Bathsheba Everdene attracts three very different suitors: Gabriel Oak, a sheep farmer; Frank Troy, a reckless Sergeant; and William Boldwood, a prosperous and mature bachelor."
65887065,Twinsters,2980626,10,"Adopted from South Korea, raised on different continents & connected through social media, Samantha & Ana?s believe that they are twin sisters separated at birth."
65887065,Submerged,3236976,5,"A young woman and her friends, who've been targeted by kidnappers, must do everything they can to survive after their limo is forced off the road and plunged into a canal."
65887065,Lion,3741834,10,"A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family."
65887065,Mustang,3966404,10,"When five orphan girls are seen innocently playing with boys on a beach, their scandalized conservative guardians confine them while forced marriages are arranged."
65887065,Noelle,5097410,10,"Santa's daughter must take over the family business when her father retires and her brother, who is supposed to inherit the Santa role, gets cold feet."
65887065,Togo,5116302,10,"The story of the sled dog, Togo, who led the 1925 serum run, but was considered by most to be too small and weak to lead such an intense race."
65887065,Eli,5294518,7,A boy receiving treatment for his auto-immune disorder discovers that the house he's living in isn't as safe as he thought.
65887065,Busanhaeng,5700672,10,"While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan."
65887065,Arctic,6820256,9,A man stranded in the Arctic after a plane crash must decide whether to remain in the relative safety of his makeshift camp or to embark on a deadly trek through the unknown.
65887065,The Perfect Date,8201170,6,"To save up for college, Brooks Rattigan creates an app where anyone can pay him to play the perfect stand-in boyfriend for any occasion."
69150619,Once Upon a Time... in Hollywood,7131622,7,A faded television actor and his stunt double strive to achieve fame and success in the film industry during the final years of Hollywood's Golden Age in 1969 Los Angeles.
69150619,Joker,7286456,9,"In Gotham City, mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker."
70530475,Bloodshot,1634106,3,"Ray Garrison, a slain soldier, is re-animated with superpowers."
70530475,Vivarium,8368406,8,A young couple looking for the perfect home find themselves trapped in a mysterious labyrinth-like neighborhood of identical houses.
70530475,Portrait de la jeune fille en feu,8613070,8,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman."
70530475,Human Capital,9185066,6,The lives of two different families collide when their children begin a relationship that leads to a tragic accident.
71255002,Escape from Pretoria,5797184,10,"Based on the real-life prison break of two political captives, Escape From Pretoria is a race-against-time thriller set in the tumultuous apartheid days of South Africa."
71255002,The Body,8130904,1,"When the body of a powerful businesswoman disappears from the morgue, the inspector in charge hunts for the truth. But when he questions her husband he realizes that there is much more to the case than meets the eye."
71255002,Vivarium,8368406,1,A young couple looking for the perfect home find themselves trapped in a mysterious labyrinth-like neighborhood of identical houses.
71255002,The Final Wish,9109306,3,"After the death of his father, Aaron returns home to help his grief-stricken mother and to confront his past. Going through his dad's belongings, he comes across a mysterious item that is more than it seems."
71255002,Ghost,9378950,1,"The story of the film follows Karan Khanna, a politician of Indian origin in the United Kingdom, who is accused of killing his wife. He tells his lawyer that a spirit committed the murder and should be tried."
71797794,Contagion,1598778,8,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
72177365,3rd Rock from the Sun,115082,9,"A group of aliens are sent to Earth, disguised as a human family, to experience and report life on the third planet from the sun."
72177365,The Interpreter,373926,8,"Political intrigue and deception unfold inside the United Nations, where a U.S. Secret Service agent is assigned to investigate an interpreter who overhears an assassination plot."
72177365,The Boys,1190634,8,A group of vigilantes set out to take down corrupt superheroes who abuse their superpowers.
